CSV file created successfully!
nt,Path
progress,PRG,DTO,create-module-progress.dto.ts,,modules/progress/dto/create-module-progress.dto.ts
progress,PRG,DTO,create-scheduled-mission.dto.ts,,modules/progress/dto/create-scheduled-mission.dto.ts
progress,PRG,DTO,exercise-attempt-response.dto.ts,,modules/progress/dto/exercise-attempt-response.dto.ts
progress,PRG,DTO,exercise-submission-response.dto.ts,,modules/progress/dto/exercise-submission-response.dto.ts
progress,PRG,DTO,learning-session-response.dto.ts,,modules/progress/dto/learning-session-response.dto.ts
progress,PRG,DTO,module-progress-response.dto.ts,,modules/progress/dto/module-progress-response.dto.ts
progress,PRG,DTO,pending-activities.dto.ts,,modules/progress/dto/pending-activities.dto.ts
progress,PRG,DTO,recent-activity.dto.ts,,modules/progress/dto/recent-activity.dto.ts
progress,PRG,DTO,scheduled-mission-response.dto.ts,,modules/progress/dto/scheduled-mission-response.dto.ts
social,SOC,Summary,social,"C:7, S:7, E:7, D:16",modules/social
social,SOC,Controller,classroom-members.controller.ts,,modules/social/controllers/classroom-members.controller.ts
social,SOC,Controller,classrooms.controller.ts,,modules/social/controllers/classrooms.controller.ts
social,SOC,Controller,friendships.controller.ts,,modules/social/controllers/friendships.controller.ts
social,SOC,Controller,schools.controller.ts,,modules/social/controllers/schools.controller.ts
social,SOC,Controller,team-challenges.controller.ts,,modules/social/controllers/team-challenges.controller.ts
social,SOC,Controller,team-members.controller.ts,,modules/social/controllers/team-members.controller.ts
social,SOC,Controller,teams.controller.ts,,modules/social/controllers/teams.controller.ts
social,SOC,Service,classroom-members.service.ts,,modules/social/services/classroom-members.service.ts
social,SOC,Service,classrooms.service.ts,,modules/social/services/classrooms.service.ts
social,SOC,Service,friendships.service.ts,,modules/social/services/friendships.service.ts
social,SOC,Service,schools.service.ts,,modules/social/services/schools.service.ts
social,SOC,Service,team-challenges.service.ts,,modules/social/services/team-challenges.service.ts
social,SOC,Service,team-members.service.ts,,modules/social/services/team-members.service.ts
social,SOC,Service,teams.service.ts,,modules/social/services/teams.service.ts
social,SOC,Entity,classroom-member.entity.ts,,modules/social/entities/classroom-member.entity.ts
social,SOC,Entity,classroom.entity.ts,,modules/social/entities/classroom.entity.ts
social,SOC,Entity,friendship.entity.ts,,modules/social/entities/friendship.entity.ts
social,SOC,Entity,school.entity.ts,,modules/social/entities/school.entity.ts
social,SOC,Entity,team-challenge.entity.ts,,modules/social/entities/team-challenge.entity.ts
social,SOC,Entity,team-member.entity.ts,,modules/social/entities/team-member.entity.ts
social,SOC,Entity,team.entity.ts,,modules/social/entities/team.entity.ts
social,SOC,DTO,classroom-member-response.dto.ts,,modules/social/dto/classroom-member-response.dto.ts
social,SOC,DTO,classroom-response.dto.ts,,modules/social/dto/classroom-response.dto.ts
social,SOC,DTO,create-classroom-member.dto.ts,,modules/social/dto/create-classroom-member.dto.ts
social,SOC,DTO,create-classroom.dto.ts,,modules/social/dto/create-classroom.dto.ts
social,SOC,DTO,create-friendship.dto.ts,,modules/social/dto/create-friendship.dto.ts
social,SOC,DTO,create-school.dto.ts,,modules/social/dto/create-school.dto.ts
social,SOC,DTO,create-team-challenge.dto.ts,,modules/social/dto/create-team-challenge.dto.ts
social,SOC,DTO,create-team-member.dto.ts,,modules/social/dto/create-team-member.dto.ts
social,SOC,DTO,create-team.dto.ts,,modules/social/dto/create-team.dto.ts
social,SOC,DTO,friendship-response.dto.ts,,modules/social/dto/friendship-response.dto.ts
social,SOC,DTO,school-response.dto.ts,,modules/social/dto/school-response.dto.ts
social,SOC,DTO,team-challenge-response.dto.ts,,modules/social/dto/team-challenge-response.dto.ts
social,SOC,DTO,team-member-response.dto.ts,,modules/social/dto/team-member-response.dto.ts
social,SOC,DTO,team-response.dto.ts,,modules/social/dto/team-response.dto.ts
social,SOC,DTO,update-classroom-member-status.dto.ts,,modules/social/dto/update-classroom-member-status.dto.ts
social,SOC,DTO,update-friendship-status.dto.ts,,modules/social/dto/update-friendship-status.dto.ts
tasks,EDU,Summary,tasks,"C:0, S:2, E:0, D:0",modules/tasks
tasks,EDU,Service,missions-cron.service.ts,,modules/tasks/services/missions-cron.service.ts
tasks,EDU,Service,notifications-cron.service.ts,,modules/tasks/services/notifications-cron.service.ts
teacher,TCH,Summary,teacher,"C:1, S:4, E:0, D:4",modules/teacher
teacher,TCH,Controller,teacher.controller.ts,,modules/teacher/controllers/teacher.controller.ts
teacher,TCH,Service,analytics.service.ts,,modules/teacher/services/analytics.service.ts
teacher,TCH,Service,grading.service.ts,,modules/teacher/services/grading.service.ts
teacher,TCH,Service,student-progress.service.ts,,modules/teacher/services/student-progress.service.ts
teacher,TCH,Service,teacher-dashboard.service.ts,,modules/teacher/services/teacher-dashboard.service.ts
teacher,TCH,DTO,analytics.dto.ts,,modules/teacher/dto/analytics.dto.ts
teacher,TCH,DTO,create-exercise.dto.ts,,modules/teacher/dto/create-exercise.dto.ts
teacher,TCH,DTO,grading.dto.ts,,modules/teacher/dto/grading.dto.ts
teacher,TCH,DTO,teacher-notes.dto.ts,,modules/teacher/dto/teacher-notes.dto.ts
websocket,NOT,Summary,websocket,"C:0, S:0, E:0, D:0",modules/websocket
