Documento,Tipo Referencia,Ruta,Existe,Fase
95-guias-desarrollo/ANALISIS-COHERENCIA-MODELO-LEVEL.md,archivo,apps/database/ddl/schemas/educational_content/functions/get_recommended_missions.sql,SI,95-guias-desarrollo
95-guias-desarrollo/ANALISIS-COHERENCIA-MODELO-LEVEL.md,archivo,apps/database/ddl/schemas/educational_content/functions/calculate_learning_path.sql,SI,95-guias-desarrollo
95-guias-desarrollo/ANALISIS-COHERENCIA-MODELO-LEVEL.md,archivo,apps/database/ddl/schemas/gamification_system/tables/01-user_stats.sql,SI,95-guias-desarrollo
95-guias-desarrollo/ANALISIS-COHERENCIA-MODELO-LEVEL.md,archivo,apps/backend/src/shared/types/index.ts,SI,95-guias-desarrollo
95-guias-desarrollo/ANALISIS-COHERENCIA-MODELO-LEVEL.md,archivo,apps/backend/src/modules/gamification/dto/leaderboard-entry.dto.ts,NO,95-guias-desarrollo
95-guias-desarrollo/ANALISIS-COHERENCIA-MODELO-LEVEL.md,archivo,apps/frontend/src/pages/teacher/StudentProgressViewer.tsx,SI,95-guias-desarrollo
95-guias-desarrollo/ANALISIS-COHERENCIA-MODELO-LEVEL.md,archivo,apps/frontend/src/pages/teacher/ClassroomAnalytics.tsx,SI,95-guias-desarrollo
95-guias-desarrollo/ANALISIS-COHERENCIA-MODELO-LEVEL.md,archivo,apps/database/ddl/schemas/gamification_system/functions/process_exercise_completion.sql,SI,95-guias-desarrollo
95-guias-desarrollo/ANALISIS-COHERENCIA-MODELO-LEVEL.md,archivo,apps/database/ddl/schemas/progress_tracking/functions/06-update_mission_progress.sql,SI,95-guias-desarrollo
95-guias-desarrollo/ANALISIS-COHERENCIA-MODELO-LEVEL.md,archivo,apps/database/ddl/schemas/educational_content/functions/get_recommended_missions.sql,SI,95-guias-desarrollo
95-guias-desarrollo/ANALISIS-COHERENCIA-MODELO-LEVEL.md,archivo,apps/database/ddl/schemas/educational_content/functions/calculate_learning_path.sql,SI,95-guias-desarrollo
95-guias-desarrollo/ANALISIS-COHERENCIA-MODELO-LEVEL.md,archivo,apps/database/ddl/schemas/gamification_system/tables/01-user_stats.sql,SI,95-guias-desarrollo
95-guias-desarrollo/CORRECCION-REPORTE-ALINEACION.md,archivo,apps/database/ddl/00-prerequisites.sql,SI,95-guias-desarrollo
95-guias-desarrollo/VERIFICACION-BUGS-PENDIENTES.md,archivo,apps/database/ddl/schemas/gamification_system/functions/process_exercise_completion.sql,SI,95-guias-desarrollo
95-guias-desarrollo/VERIFICACION-BUGS-PENDIENTES.md,archivo,apps/database/ddl/schemas/gamification_system/functions/process_exercise_completion.sql,SI,95-guias-desarrollo
95-guias-desarrollo/VERIFICACION-BUGS-PENDIENTES.md,archivo,apps/database/ddl/schemas/gamification_system/tables/05-ml_coins_transactions.sql,SI,95-guias-desarrollo
95-guias-desarrollo/VERIFICACION-BUGS-PENDIENTES.md,archivo,apps/database/ddl/schemas/gamilit/functions/14-update_user_stats_on_exercise_complete.sql,SI,95-guias-desarrollo
95-guias-desarrollo/VERIFICACION-BUGS-PENDIENTES.md,archivo,apps/database/ddl/schemas/gamilit/functions/04-initialize_user_stats.sql,SI,95-guias-desarrollo
95-guias-desarrollo/VERIFICACION-BUGS-PENDIENTES.md,archivo,apps/database/ddl/schemas/gamification_system/functions/process_exercise_completion.sql,SI,95-guias-desarrollo
95-guias-desarrollo/VERIFICACION-BUGS-PENDIENTES.md,archivo,apps/database/ddl/schemas/gamification_system/functions/process_exercise_completion.sql,SI,95-guias-desarrollo
95-guias-desarrollo/VALIDACION-CORRECCIONES-LEVEL.md,archivo,apps/database/ddl/schemas/gamification_system/tables/01-user_stats.sql,SI,95-guias-desarrollo
95-guias-desarrollo/VALIDACION-CORRECCIONES-LEVEL.md,archivo,apps/backend/src/shared/types/index.ts,SI,95-guias-desarrollo
95-guias-desarrollo/VALIDACION-CORRECCIONES-LEVEL.md,archivo,apps/backend/src/modules/gamification/dto/leaderboard-entry.dto.ts,NO,95-guias-desarrollo
95-guias-desarrollo/VALIDACION-CORRECCIONES-LEVEL.md,archivo,apps/database/ddl/schemas/gamification_system/functions/process_exercise_completion.sql,SI,95-guias-desarrollo
95-guias-desarrollo/VALIDACION-CORRECCIONES-LEVEL.md,archivo,apps/database/ddl/schemas/progress_tracking/functions/06-update_mission_progress.sql,SI,95-guias-desarrollo
95-guias-desarrollo/VALIDACION-CORRECCIONES-LEVEL.md,archivo,apps/database/ddl/schemas/educational_content/functions/get_recommended_missions.sql,SI,95-guias-desarrollo
95-guias-desarrollo/VALIDACION-CORRECCIONES-LEVEL.md,archivo,apps/database/ddl/schemas/educational_content/functions/calculate_learning_path.sql,SI,95-guias-desarrollo
95-guias-desarrollo/VALIDACION-CORRECCIONES-LEVEL.md,archivo,apps/database/ddl/schemas/gamification_system/tables/01-user_stats.sql,SI,95-guias-desarrollo
95-guias-desarrollo/VALIDACION-CORRECCIONES-LEVEL.md,archivo,apps/backend/src/shared/types/index.ts,SI,95-guias-desarrollo
95-guias-desarrollo/VALIDACION-CORRECCIONES-LEVEL.md,archivo,apps/backend/src/modules/gamification/dto/leaderboard-entry.dto.ts,NO,95-guias-desarrollo
